"Material","Texto breve material","Lote","Data de lançamento","Qtd.  UM registro","Montante em MI","Tipo de movimento","Nome do usuário","Hora do registro","Data de entrada","Centro","Depósito","Item doc.material","Doc.material","Unid.prç.pedido","Referência","Centro custo","Fornecedor","Pedido","Item","Texto cab.documento","Motivo do movimento","Reserva",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-01-06","-1","-14.53","201","310004188","18:56:36","2026-01-06","3110","1070","1","4929521321","","","3100155","","","0","","0","1359942492",
"31_000027764","INSERTO GIMIY 304  IC808","","2026-01-06","-2","-81.92","201","310004188","18:56:36","2026-01-06","3110","1070","5","4929521321","","","3100155","","","0","","0","1359942492",
"31_000028718","BRUNIDOR 3,5x8,65x30 MS025 S AB N60202","","2026-02-19","-4","-333.92","201","310004188","18:56:20","2026-02-19","3110","1070","1","4932161591","","","3100137","","","0","","0","1391312145",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-01-31","-5","-77.60","201","310004188","18:56:17","2026-01-31","3110","1070","3","4931037132","","","3100131","","","0","","0","1375445837",
"31_000023720","INSERTO GY2M0400G040N-MM VP20RT","","2026-01-31","-4","-145.92","201","310004188","18:56:17","2026-01-31","3110","1070","2","4931037132","","","3100131","","","0","","0","1375445837",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-01-31","-1","-36.72","201","310004188","18:56:17","2026-01-31","3110","1070","4","4931037132","","","3100131","","","0","","0","1375445837",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-31","-10","-192.80","201","310004188","18:56:17","2026-01-31","3110","1070","1","4931037132","","","3100131","","","0","","0","1375445837",
"31_000027591","INSERTO TNMG 160412 RS MP9015","","2026-02-28","-1","-14.54","201","310004188","18:55:58","2026-02-28","3110","1070","1","4932689224","","","3100173","","","0","","0","1398510615",
"31_000009799","INSERTO TNMG 160412-GH MC5125","","2026-02-07","-4","-55.20","201","310004565","18:55:45","2026-02-07","3110","1070","2","4931468488","","","3100173","","","0","","0","1380733892",
"31_000027590","INSERTO VNMG 160408 MS MP9005","","2026-02-07","-4","-105.44","201","310004565","18:55:45","2026-02-07","3110","1070","1","4931468488","","","3100173","","","0","","0","1380733892",
"31_000026585","BROCA MN105 - 015RA -N4R8050 (3H69130)","","2026-02-13","-1","-1899.04","201","310004188","18:55:34","2026-02-13","3110","1070","1","4931853848","","","3100173","","","0","","0","1386101979",
"31_000008850","CHAVE TORX T10/5 P/INSERTO LNMX-11","","2026-01-30","-1","-16.73","201","310004188","18:54:41","2026-01-30","3110","1070","2","4930991660","","","3100129","","","0","","0","1375128071",
"31_000012419","LIMA ROTATIVA  SKM 0613 3S Z3P","","2026-01-30","-1","-94.48","201","310004188","18:54:41","2026-01-30","3110","1070","1","4930991660","","","3100129","","","0","","0","1375128071",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-02-04","-5","-109.85","201","310004188","18:54:06","2026-02-04","3110","1070","2","4931278592","","","3100126","","","0","","0","1378852126",
"31_000023054","INSERTO CCMT 09T304-MM MC7025","","2026-02-04","-5","-59.90","201","310004188","18:54:06","2026-02-04","3110","1070","1","4931278592","","","3100126","","","0","","0","1378852126",
"31_000028671","INSERTO TNMG 160412 SA MC6115","","2026-02-04","-4","-66.36","201","310004188","18:54:06","2026-02-04","3110","1070","3","4931278592","","","3100126","","","0","","0","1378852126",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-02-24","-3","-46.56","201","310004188","18:53:53","2026-02-24","3110","1070","3","4932421316","","","3100131","","","0","","0","1395434777",
"31_000023720","INSERTO GY2M0400G040N-MM VP20RT","","2026-02-24","-1","-36.48","201","310004188","18:53:53","2026-02-24","3110","1070","4","4932421316","","","3100131","","","0","","0","1395434777",
"31_000028142","INSERTO CCMT 09T304-LS MP 9015","","2026-02-24","-4","-48.32","201","310004188","18:53:53","2026-02-24","3110","1070","1","4932421316","","","3100131","","","0","","0","1395434777",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-02-24","-4","-77.12","201","310004188","18:53:53","2026-02-24","3110","1070","2","4932421316","","","3100131","","","0","","0","1395434777",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-02-27","-6","-131.82","201","310004188","18:53:46","2026-02-27","3110","1070","2","4932648237","","","3100126","","","0","","0","1398155776",
"31_000023054","INSERTO CCMT 09T304-MM MC7025","","2026-02-27","-7","-83.86","201","310004188","18:53:46","2026-02-27","3110","1070","1","4932648237","","","3100126","","","0","","0","1398155776",
"31_000028671","INSERTO TNMG 160412 SA MC6115","","2026-02-27","-5","-82.95","201","310004188","18:53:46","2026-02-27","3110","1070","3","4932648237","","","3100126","","","0","","0","1398155776",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-01-28","-2","-31.04","201","310004188","18:53:37","2026-01-28","3110","1070","2","4930793914","","","3100131","","","0","","0","1373631294",
"31_000023720","INSERTO GY2M0400G040N-MM VP20RT","","2026-01-28","-3","-109.44","201","310004188","18:53:37","2026-01-28","3110","1070","3","4930793914","","","3100131","","","0","","0","1373631294",
"31_000028142","INSERTO CCMT 09T304-LS MP 9015","","2026-01-28","-4","-48.32","201","310004188","18:53:37","2026-01-28","3110","1070","1","4930793914","","","3100131","","","0","","0","1373631294",
"31_000013254","PORTA FERR. FSTUP 1008R-08S","","2026-02-07","-1","-290.75","201","310004565","18:53:26","2026-02-07","3110","1070","1","4931468436","","","3100471","","","0","","0","1380733648",
"31_000026691","BROCA MDØ10,6x10xD17,25x1,3x20x90l ALNOV","","2026-02-02","-1","-539.43","201","310004188","18:52:40","2026-02-02","3110","1070","1","4931127227","","","3100173","","","0","","0","1377415402",
"31_000025814-R","BROCA MD ESC. Ø8,75 (25814-AFIADA) MENOR","","2026-01-21","-1","0","201","310004188","18:52:30","2026-01-21","3110","1070","1","4930388262","","","3100148","","","0","","0","0",
"31_000013245","INSERTO TNMG 160408 SA UE6105","","2026-01-15","-7","-101.99","201","310004188","18:52:20","2026-01-15","3110","1070","2","4930058043","","","3100133","","","0","","0","1364980365",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-01-15","-7","-101.71","201","310004188","18:52:20","2026-01-15","3110","1070","1","4930058043","","","3100133","","","0","","0","1364980365",
"31_000028277","LOGOTIPO MUSASHI 2H24/32/54/73320","","2026-02-19","-1","-390.64","201","310004188","18:52:09","2026-02-19","3110","1070","3","4932161274","","","3100118","","","0","","0","1391244246",
"31_000028820","LOGOTIPO DIVERSO-FI-263-CT","","2026-02-19","-1","-416.63","201","310004188","18:52:09","2026-02-19","3110","1070","2","4932161274","","","3100118","","","0","","0","1391244246",
"31_000028891","LOGOTIPO 2H89320-FI-001-CT","","2026-02-19","-1","-570.41","201","310004188","18:52:09","2026-02-19","3110","1070","1","4932161274","","","3100118","","","0","","0","1391244246",
"31_000013248","INSERTO TPMH 080204 MV UE6020","","2026-01-30","-2","-20.74","201","310004188","18:51:50","2026-01-30","3110","1070","1","4930990499","","","3100134","","","0","","0","1375123543",
"31_000001458","PARAFUSO 5513.020.05 - SANDVIK","","2026-02-09","-1","-30.59","201","310004188","18:51:45","2026-02-09","3110","1070","2","4931556750","","","3100173","","","0","","0","1381787252",
"31_000002972","PARAFUSO - 5513-020-28","","2026-02-09","-1","-30.59","201","310004188","18:51:45","2026-02-09","3110","1070","1","4931556750","","","3100173","","","0","","0","1381787252",
"31_000029089","INSERTO VCMT 160408N-SU-AC6020M","","2026-01-09","-8","-210.96","201","310004188","18:51:32","2026-01-09","3110","1070","1","4929729215","","","3100172","","","0","","0","1361368457",
"31_000027212","CALÇO ASD432 D30","","2026-02-12","-2","-314.36","201","310004188","18:51:26","2026-02-12","3110","1070","1","4931783099","","","3100147","","","0","","0","1385270312",
"31_000025636","INSERTO SOMX 084005-UM MC5020","","2026-02-28","-6","-94.68","201","310004188","18:51:22","2026-02-28","3110","1070","3","4932689078","","","3100148","","","0","","0","1398509865",
"31_000027764","INSERTO GIMIY 304  IC808","","2026-02-28","-10","-409.60","201","310004188","18:51:22","2026-02-28","3110","1070","1","4932689078","","","3100148","","","0","","0","1398509865",
"31_000028648","INSERTO GY2M0635J318N-BM MY5015","","2026-02-28","-3","-157.50","201","310004188","18:51:22","2026-02-28","3110","1070","2","4932689078","","","3100148","","","0","","0","1398509865",
"31_000028728","INSERTO WNMA 080412 AC4015K SUMITOMO","","2026-02-28","-10","-233.00","201","310004188","18:51:22","2026-02-28","3110","1070","4","4932689078","","","3100148","","","0","","0","1398509865",
"31_000024800","INSERTO CCMT 09T308-CM T515","","2026-02-18","-3","-74.13","201","310004188","18:51:17","2026-02-18","3110","1070","5","4932092282","","","3100147","","","0","","0","1389957795",
"31_000028678","INSERTO CNMG120412GZ AC420K","","2026-02-18","-1","-21.02","201","310004188","18:51:17","2026-02-18","3110","1070","4","4932092282","","","3100147","","","0","","0","1389957795",
"31_000028688","INSERTO WDXT094008-G ACK300　","","2026-02-18","-4","-129.44","201","310004188","18:51:17","2026-02-18","3110","1070","3","4932092282","","","3100147","","","0","","0","1389957795",
"31_000028728","INSERTO WNMA 080412 AC4015K SUMITOMO","","2026-02-18","-6","-139.80","201","310004188","18:51:17","2026-02-18","3110","1070","1","4932092282","","","3100147","","","0","","0","1389957795",
"31_000028741","INSERTO CCMT 060208-PSS AH725","","2026-02-18","-2","-39.22","201","310004188","18:51:17","2026-02-18","3110","1070","2","4932092282","","","3100147","","","0","","0","1389957795",
"31_000005305","INSERTO VCMT 160408-SM IC907 - ISCAR","","2026-02-06","8","319.60","202","310004188","18:50:48","2026-02-06","3110","1070","1","4931425924","","","3100155","","","0","","0","1380495315",
"31_000008769","INSERTO VNMG 12T304-NF IC907","","2026-02-06","2","76.36","202","310004188","18:50:48","2026-02-06","3110","1070","3","4931425924","","","3100155","","","0","","0","1380495315",
"31_000010759","INSERTO VNMG 12T308-NF IC907","","2026-02-06","2","75.42","202","310004188","18:50:48","2026-02-06","3110","1070","2","4931425924","","","3100155","","","0","","0","1380495315",
"31_000024800","INSERTO CCMT 09T308-CM T515","","2026-02-03","-2","-49.42","201","310004188","18:50:45","2026-02-03","3110","1070","4","4931201918","","","3100147","","","0","","0","1378278852",
"31_000028678","INSERTO CNMG120412GZ AC420K","","2026-02-03","-1","-21.02","201","310004188","18:50:45","2026-02-03","3110","1070","3","4931201918","","","3100147","","","0","","0","1378278852",
"31_000028688","INSERTO WDXT094008-G ACK300　","","2026-02-03","-2","-64.72","201","310004188","18:50:45","2026-02-03","3110","1070","2","4931201918","","","3100147","","","0","","0","1378278852",
"31_000028728","INSERTO WNMA 080412 AC4015K SUMITOMO","","2026-02-03","-6","-139.80","201","310004188","18:50:45","2026-02-03","3110","1070","1","4931201918","","","3100147","","","0","","0","1378278852",
"31_000028741","INSERTO CCMT 060208-PSS AH725","","2026-02-03","-4","-78.44","201","310004188","18:50:45","2026-02-03","3110","1070","5","4931201918","","","3100147","","","0","","0","1378278852",
"31_000010759","INSERTO VNMG 12T308-NF IC907","","2026-02-07","-5","-188.55","201","310004565","18:50:37","2026-02-07","3110","1070","1","4931468227","","","3100155","","","0","","0","1380734715",
"31_000023720","INSERTO GY2M0400G040N-MM VP20RT","","2026-01-06","-2","-72.96","201","310004188","18:50:27","2026-01-06","3110","1070","2","4929520950","","","3100131","","","0","","0","1359652972",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-01-06","-2","-73.44","201","310004188","18:50:27","2026-01-06","3110","1070","3","4929520950","","","3100131","","","0","","0","1359652972",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-06","-2","-38.56","201","310004188","18:50:27","2026-01-06","3110","1070","1","4929520950","","","3100131","","","0","","0","1359652972",
"31_000027652","INSERTO ICP 104 IC908","","2026-01-07","-2","-433.50","201","310004188","18:50:26","2026-01-07","3110","1070","2","4929591395","","","3100172","","","0","","0","1360445075",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-15","-10","-192.80","201","310004188","18:49:23","2026-01-15","3110","1070","1","4930057792","","","3100152","","","0","","0","1364974942",
"31_000025814-R","BROCA MD ESC. Ø8,75 (25814-AFIADA) MENOR","","2026-02-26","-1","0","201","310004188","18:49:22","2026-02-26","3110","1070","1","4932575043","","","3100148","","","0","","0","1397331623",
"31_000026021","MACHO MAQ. M10x1,25 5HX  OIL-MT ES ALTIN","","2026-02-26","-1","-242.39","201","310004188","18:49:22","2026-02-26","3110","1070","2","4932575043","","","3100148","","","0","","0","1397331623",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-02-13","-10","-367.20","201","310004188","18:49:16","2026-02-13","3110","1070","1","4931853583","","","3100156","","","0","","0","1386102081",
"31_000023956","PORTA FERR. AL15 2020 W4 CANAL LARG. 4,0","","2026-02-12","-1","-338.92","201","310004188","18:49:08","2026-02-12","3110","1070","1","4931782874","","","3100131","","","0","","0","1385271267",
"31_000010613","BRUNIDOR SINT ( MS-20 ) 3,5x7,1x29,9x1,5","","2026-01-30","-8","-443.36","201","310004188","18:48:45","2026-01-30","3110","1070","4","4930990201","","","3100162","","","0","","0","1375127980",
"31_000027604","INSERTO TCD 114 P TT 9080 Ø 11,4","","2026-01-30","-2","-436.94","201","310004188","18:48:45","2026-01-30","3110","1070","1","4930990201","","","3100131","","","0","","0","1375127893",
"31_000028142","INSERTO CCMT 09T304-LS MP 9015","","2026-01-30","-2","-24.16","201","310004188","18:48:45","2026-01-30","3110","1070","2","4930990201","","","3100131","","","0","","0","1375127893",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-30","-6","-115.68","201","310004188","18:48:45","2026-01-30","3110","1070","3","4930990201","","","3100131","","","0","","0","1375127893",
"31_000006000","INSERTO DNMG 150604-LP MC6015","","2026-02-21","-2","-57.42","201","310004188","18:48:40","2026-02-21","3110","1070","3","4932261816","","","3100133","","","0","","0","1392605189",
"31_000008767","INSERTO WNMG 06T308 MP MC6015","","2026-02-21","-3","-32.37","201","310004188","18:48:40","2026-02-21","3110","1070","2","4932261816","","","3100133","","","0","","0","1392605189",
"31_000025402","INSERTO TNMG 160408 MP MC6015","","2026-02-21","-9","-131.31","201","310004188","18:48:40","2026-02-21","3110","1070","1","4932261816","","","3100133","","","0","","0","1392605189",
"31_000028643","BROCHA 15 BE 11/1","","2026-01-28","-1","-6403.87","201","310004188","18:48:35","2026-01-28","3110","1070","1","4930793419","","","3100461","","","0","","0","1373640000",
"31_000010613","BRUNIDOR SINT ( MS-20 ) 3,5x7,1x29,9x1,5","","2026-02-16","-4","-221.68","201","310004188","18:48:31","2026-02-16","3110","1070","1","4931967447","","","3100137","","","0","","0","1387620145",
"31_000009799","INSERTO TNMG 160412-GH MC5125","","2026-02-02","-2","-27.60","201","310004188","18:48:19","2026-02-02","3110","1070","1","4931126975","","","3100129","","","0","","0","1377420082",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-02-06","-3","-46.56","201","310004188","18:48:15","2026-02-06","3110","1070","2","4931425757","","","3100131","","","0","","0","1380495103",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-02-06","-2","-73.44","201","310004188","18:48:15","2026-02-06","3110","1070","5","4931425757","","","3100131","","","0","","0","1380495103",
"31_000027604","INSERTO TCD 114 P TT 9080 Ø 11,4","","2026-02-06","-1","-218.47","201","310004188","18:48:15","2026-02-06","3110","1070","6","4931425757","","","3100131","","","0","","0","1380495103",
"31_000028142","INSERTO CCMT 09T304-LS MP 9015","","2026-02-06","-3","-36.24","201","310004188","18:48:15","2026-02-06","3110","1070","4","4931425757","","","3100131","","","0","","0","1380495103",
"31_000028713","INSERTO CCMT 060204E-FF2 TT010","","2026-02-06","-2","-43.26","201","310004188","18:48:15","2026-02-06","3110","1070","1","4931425757","","","3100131","","","0","","0","1380495103",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-02-06","-1","-19.28","201","310004188","18:48:15","2026-02-06","3110","1070","3","4931425757","","","3100131","","","0","","0","1380495103",
"31_000028163","INSERTO VNMG 160408 MP MC6025","","2026-01-21","-5","-107.35","201","310004188","18:48:03","2026-01-21","3110","1070","1","4930387971","","","3100155","","","0","","0","1368833660",
"31_000029089","INSERTO VCMT 160408N-SU-AC6020M","","2026-01-21","-10","-263.70","201","310004188","18:48:03","2026-01-21","3110","1070","2","4930387971","","","3100155","","","0","","0","1368833660",
